Feature,Coefficient
lh_inferiortemporal-lh_supramarginal,-0.0
lh_inferiortemporal-lh_frontalpole,-0.0
lh_inferiortemporal-lh_temporalpole,-0.0
lh_inferiortemporal-lh_transversetemporal,-0.3960349144799188
lh_inferiortemporal-lh_insula,-0.8686866928123939
lh_inferiortemporal-rh_bankssts,-0.5565910736090457
lh_inferiortemporal-rh_caudalanteriorcingulate,-0.0
lh_inferiortemporal-rh_caudalmiddlefrontal,0.14433018835409983
lh_inferiortemporal-rh_cuneus,-0.0980089188370407
lh_inferiortemporal-rh_entorhinal,-0.4212265080264325
lh_inferiortemporal-rh_fusiform,-0.6025828333981754
lh_inferiortemporal-rh_inferiorparietal,-0.0
lh_inferiortemporal-rh_inferiortemporal,0.49595560632890767
lh_inferiortemporal-rh_isthmuscingulate,0.0
lh_inferiortemporal-rh_lateraloccipital,0.1595117035412602
lh_inferiortemporal-rh_lateralorbitofrontal,-0.0
lh_inferiortemporal-rh_lingual,0.0
lh_inferiortemporal-rh_medialorbitofrontal,-0.8736934397406567
lh_inferiortemporal-rh_middletemporal,-0.2957808507582531
lh_inferiortemporal-rh_parahippocampal,-0.37063515665032176
lh_inferiortemporal-rh_paracentral,-0.0
lh_inferiortemporal-rh_parsopercularis,0.04776649884314991
lh_inferiortemporal-rh_parsorbitalis,0.2944032472300093
lh_inferiortemporal-rh_parstriangularis,0.5057215841052237
lh_inferiortemporal-rh_pericalcarine,-0.14742051265802691
lh_inferiortemporal-rh_postcentral,-0.0
lh_inferiortemporal-rh_posteriorcingulate,-0.021773628209751112
lh_inferiortemporal-rh_precentral,-0.0
lh_inferiortemporal-rh_precuneus,-0.16490706411322625
lh_inferiortemporal-rh_rostralanteriorcingulate,-0.20288378901207055
lh_inferiortemporal-rh_rostralmiddlefrontal,0.0
lh_inferiortemporal-rh_superiorfrontal,-0.1180452317775
lh_inferiortemporal-rh_superiorparietal,0.0
lh_inferiortemporal-rh_superiortemporal,-0.0
lh_inferiortemporal-rh_supramarginal,0.0
lh_inferiortemporal-rh_frontalpole,0.0
lh_inferiortemporal-rh_temporalpole,-0.0
