,Component_1,Component_2,Component_3,Component_4,Component_5
lh_transversetemporal-rh_caudalmiddlefrontal,0.016301775748019175,0.002754090766051618,0.004474271007176258,-0.018305944890324888,-0.008190449016940925
lh_transversetemporal-rh_cuneus,0.012218389490949158,0.008641775386307768,0.02337778301813383,-0.00616645460032892,-0.0052322997494533225
lh_transversetemporal-rh_entorhinal,0.026687112731077624,-0.009757347533244344,0.013321439777793365,-0.011413781011706113,-0.03239425875207398
lh_transversetemporal-rh_fusiform,0.033740157400021994,-0.00852531154811525,0.0009755349186515674,-0.01124666405972242,-0.013590243689346408
lh_transversetemporal-rh_inferiorparietal,0.025798638350993296,-0.002390798487326902,-0.003717782375408398,-0.023575771940613614,-0.02339752162426186
lh_transversetemporal-rh_inferiortemporal,0.042947889545208694,-0.02240677632310088,0.026655659581874595,0.005579035275421684,-0.005922084850645974
lh_transversetemporal-rh_isthmuscingulate,0.01706411257495132,0.007472587505894896,0.004831639426928459,0.0076976832757059965,-0.02413434165321725
lh_transversetemporal-rh_lateraloccipital,0.023778870374463724,0.0010156923404174981,0.014969056900367657,-5.2101718788759424e-05,0.005706489495115123
lh_transversetemporal-rh_lateralorbitofrontal,0.03612089905837921,-0.007174186590544295,-0.0008443881640270182,-0.026341159023167127,-0.02434294372806281
lh_transversetemporal-rh_lingual,0.01102205870345029,0.018257293024679367,0.011038897931694784,-0.008279977537158255,-0.005651654165821867
lh_transversetemporal-rh_medialorbitofrontal,0.03776705739174529,-0.0022455568364564862,-0.010879646742270639,-0.027385880305782945,-0.029079647633376775
lh_transversetemporal-rh_middletemporal,0.033765058446935996,-0.011829095060634757,0.012158808753475315,-0.007342856705333622,-0.010140733490039836
lh_transversetemporal-rh_parahippocampal,0.025561577011883208,0.0004982944550462561,-0.017447485946174006,-0.018796358119327825,-0.02519328740650699
lh_transversetemporal-rh_paracentral,0.033854207517729995,-0.00620900488268034,0.00756943269294933,-0.004453287590413581,-0.017844070048053193
lh_transversetemporal-rh_parsopercularis,0.015291323331644277,0.0028754262577463012,-0.0016294304284957919,-0.020326136633024277,-0.00034900295410261083
lh_transversetemporal-rh_parsorbitalis,0.03653950365457347,-0.007547304227959664,0.00422386941655267,-0.00678600401764181,0.004993396936298915
lh_transversetemporal-rh_parstriangularis,0.02634757985434829,-0.002346858845007744,0.0002925527238529317,-0.02095460504628251,-0.015554709405403391
lh_transversetemporal-rh_pericalcarine,-0.0014704206201636245,0.01505614663410806,0.029512272230925434,-2.2096486501908823e-05,0.01287051052614814
lh_transversetemporal-rh_postcentral,0.02518796893429589,0.005830833711984367,0.005751260456774988,0.018887078296340627,0.024409124024866766
lh_transversetemporal-rh_posteriorcingulate,0.013042374384697943,0.019539191889884955,-0.02312473171613203,-0.005947776792631708,-0.05932960813430343
lh_transversetemporal-rh_precentral,0.02890087634610751,-0.0036669168850468337,0.006049257771864576,-0.008954430346577193,-0.0028949632452589815
lh_transversetemporal-rh_precuneus,0.031848551143043184,-0.0017271238592527416,-0.0031511415881135376,-0.01883520937689788,-0.022522686501710958
lh_transversetemporal-rh_rostralanteriorcingulate,0.039980958482825804,-0.014921499477107936,-0.0022945792822486907,-0.026540778065951606,-0.010751157296010033
lh_transversetemporal-rh_rostralmiddlefrontal,0.029609882695478415,-0.001060496748602571,0.0013582456064793903,-0.013762472321801845,-0.013360776630427089
