,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
rh_entorhinal-rh_lateraloccipital,0.0055930935374906895,0.019339884190620903,0.00922493424366746,0.0019589274618004777,0.007697687331969655,-0.04776971363123582
rh_entorhinal-rh_lateralorbitofrontal,0.016923243943207236,0.003090786145708436,0.01678750568965066,-0.00549153984208793,0.02482176318833781,-0.020969926907833104
rh_entorhinal-rh_lingual,0.0019720615021435097,0.02315571858583294,0.029296771096326543,-0.0005291090077004908,0.005692784588032955,-0.03862025589280119
rh_entorhinal-rh_medialorbitofrontal,0.002133710326170934,0.01803421331135053,0.0006323841224889103,0.002152565575972933,0.026677677842674427,-0.02813188475879934
rh_entorhinal-rh_middletemporal,0.017894457393286316,-0.0010417119992373388,0.008537597106881484,0.0029236012967898124,0.03175672836572719,-0.011913195406129933
rh_entorhinal-rh_parahippocampal,0.01701649161953966,-0.004491192727382048,0.028977688043934965,-0.019216346185976556,0.022945576447545895,-0.022590979376735553
rh_entorhinal-rh_paracentral,0.01733026443755168,0.007236159532581341,0.001843082160053159,0.0057416300875936105,0.014523443962314619,-0.035647033123078126
rh_entorhinal-rh_parsopercularis,0.014239445152048853,0.010961875363479711,-0.0016651748786436233,0.005734262837609205,0.024529534501351646,-0.030039091663247062
rh_entorhinal-rh_parsorbitalis,-0.005442555396880309,0.02708436118144136,-0.013810073861646914,0.004602045722890291,0.007711655603028248,-0.05730596459514259
rh_entorhinal-rh_parstriangularis,0.0013016839728777977,0.022431038854306626,-0.01161064681751482,0.008051097598079027,0.02061255231929029,-0.054926443551847406
rh_entorhinal-rh_pericalcarine,-0.0017693163176554082,0.02083259729691463,0.02632463851127864,0.008227618548062218,0.006203698773596971,-0.029273418671291667
rh_entorhinal-rh_postcentral,0.004140757376481587,0.02281443998314944,-0.0014808870143913056,0.00197447250705744,0.012771087598893827,-0.02823331292438977
rh_entorhinal-rh_posteriorcingulate,0.027235450244634644,-0.0010344733114306586,0.023670274480551517,-0.038470186877467435,0.03152612398618218,-0.002103911035948579
rh_entorhinal-rh_precentral,0.016959190395952197,0.009234680804385005,0.0009792480056372355,0.004033857117741327,0.01525706341378844,-0.03335667671757992
rh_entorhinal-rh_precuneus,0.01107456825796613,0.010576528802340491,0.006725248314144935,0.0009450350153863629,0.018126189101318375,-0.027383738256546667
rh_entorhinal-rh_rostralanteriorcingulate,0.03698445200755166,-0.015106598915514528,0.0218523339916977,-0.012352074076092729,0.02222030134587106,-0.030571042962441453
rh_entorhinal-rh_rostralmiddlefrontal,0.008626750632906131,0.009284984874237514,0.013953829798041804,-0.012581534285378242,0.012907815566533504,-0.04672960928319826
rh_entorhinal-rh_superiorfrontal,0.012204711432396948,0.0049284134722838565,0.01222383705829747,-0.007275991061226003,0.008870201559589487,-0.03648666065003929
rh_entorhinal-rh_superiorparietal,-0.0029468541086963684,0.032959830605030375,-0.008928895489807458,0.0015556542754709024,-0.002837732900864637,-0.0346548770601449
rh_entorhinal-rh_superiortemporal,0.018571397795359282,0.000761370767046429,0.005849494273439226,0.003336459449095421,0.02744356802376137,-0.009768645134133036
rh_entorhinal-rh_supramarginal,0.015698360299526683,0.00536675714630717,0.001532771565738571,0.003110188192037985,0.027611293330448004,-0.028622421855623633
rh_entorhinal-rh_frontalpole,-0.006387648160657465,0.02792194210203637,-0.007321771197906695,0.006232099610275445,-0.015673683891496287,-0.05511976064028161
rh_entorhinal-rh_temporalpole,-0.0056050902551985,0.02438670621441403,0.00022696524991151215,-0.012924293604309588,0.014050026078837301,0.0025715972875557545
rh_entorhinal-rh_transversetemporal,0.03118501905877129,-0.015590211847781072,0.02619310439265085,-0.011382211586062793,0.017587860201502187,-0.04294879441998617
rh_entorhinal-rh_insula,0.028199474995325286,-0.007794008383046272,0.02961976540816373,-0.010314536555125469,0.022365639577768413,0.01540538195093344
rh_fusiform-rh_inferiorparietal,0.025963027773874544,0.006971823304191645,-0.0031583949541260947,-0.006933460499355704,-0.004860948214870843,-0.007386539388529015
rh_fusiform-rh_inferiortemporal,0.03152872158401582,-0.0076244930595117935,0.025014726754750128,-0.014376469711966695,0.0035623411197192294,-0.002427043364818164
rh_fusiform-rh_isthmuscingulate,-0.007252961417996952,0.03059220307015532,-0.0026577912081306248,-0.013269916574299318,0.03622302308209653,0.03440658537831956
rh_fusiform-rh_lateraloccipital,0.008255165766796716,0.033331979946033395,-0.0038468854975799195,0.029887854034320004,0.014561119841094504,-0.0004076288929472701
rh_fusiform-rh_lateralorbitofrontal,0.01930343851737198,0.01771049624767601,-0.02240980192183492,0.03189874721501799,0.023698022551148987,0.002479319228776864
rh_fusiform-rh_lingual,-0.0014086433576206599,0.03716155335991347,0.014407123175339464,0.026491949583964447,0.010931677356783992,-0.01735286724358662
rh_fusiform-rh_medialorbitofrontal,0.02848736191734601,0.003490325241517742,0.0015721211592710275,-0.0007578541281478699,0.013020360252237854,0.006373048601884894
rh_fusiform-rh_middletemporal,0.03316243373239192,-0.003592137548769851,0.010951367339255462,-0.004669169074858437,0.007883869243974623,0.00526919751673209
rh_fusiform-rh_parahippocampal,0.01030823523139633,0.012776740473262802,-0.006891673573138643,0.0002883184280500503,0.022894032954008537,-0.005942947496991102
rh_fusiform-rh_paracentral,0.03042646939716988,0.0064369064021254085,-0.016516536526839005,0.025463781058288774,0.022036846975454123,0.010548604454566034
rh_fusiform-rh_parsopercularis,0.02067556622751886,0.018095535786567384,-0.014359284380970961,0.01182602004665932,-0.004261733030660799,-0.028284746456461757
rh_fusiform-rh_parsorbitalis,0.016882973662978182,0.023247078066902297,-0.018603866245733743,0.02242134209714444,0.008154805782466612,-0.024607937786342324
rh_fusiform-rh_parstriangularis,0.015314851426820444,0.026128004914109677,-0.02788597289823187,0.02707946827963296,0.02301670313227486,-0.024852733297853973
rh_fusiform-rh_pericalcarine,-0.008677147286310052,0.019898662214504245,0.04148798973222525,0.007565333630738871,-0.020080948801148205,-0.010560913707632198
rh_fusiform-rh_postcentral,0.015279857865501373,0.02468056409377928,-0.014356124217893344,0.0010146372049599447,0.0014426824383082367,0.021069318945799737
rh_fusiform-rh_posteriorcingulate,0.007639925835674602,0.0197547458587275,-0.010762130270075774,-0.04932819904651394,0.01816236705069038,0.02010609147332693
rh_fusiform-rh_precentral,0.02833573483813687,0.010885078178880505,-0.018644320445159648,0.009961757868783602,-0.008573548942137249,-0.01593177277659061
rh_fusiform-rh_precuneus,0.02968245963895646,0.00432503674709436,0.0003666541629072922,-0.0024153175172547856,-0.007846368928974624,-0.0019672519145987944
rh_fusiform-rh_rostralanteriorcingulate,0.037115479727713015,-0.0013111704209938823,-0.014401569093501706,0.01293823679589435,0.01872805576455707,-0.02425679784430177
rh_fusiform-rh_rostralmiddlefrontal,0.003440764493727263,0.0269043313423398,-0.005532037158934574,-0.010532174899918626,-0.007117825775388311,-0.02724848545035212
rh_fusiform-rh_superiorfrontal,0.026407797617449262,0.006980697301843459,0.016391940341255094,-0.001412434359971838,-0.004351009913861315,-0.01640794397145434
rh_fusiform-rh_superiorparietal,0.001976070602987405,0.043261677630937564,-0.021812506336446172,-0.00911882267058052,-0.045510693818104395,-0.023425778112816553
rh_fusiform-rh_superiortemporal,0.044071373100772436,-0.007839391999277039,0.017350208828342262,-0.014037999788745157,-0.020551380233595037,-0.0007067381992906715
rh_fusiform-rh_supramarginal,0.030640296690707985,0.005567487756687585,-0.004988507977345925,0.009453052692690263,0.014155633534902437,-0.002449972479268331
rh_fusiform-rh_frontalpole,0.025656327358143164,0.002900165027208617,0.01155512657174908,0.011746042549348211,-0.007111077768920794,-0.03581508790779672
rh_fusiform-rh_temporalpole,0.01469839899481337,0.014432361612680952,0.023604451330096823,-0.027724658671535528,0.035458024929968184,-0.006469617031055308
rh_fusiform-rh_transversetemporal,0.03230187031343208,-0.008485677492249022,0.001921558535750855,0.003296078744245372,0.01037235459462926,-0.04422964396084324
rh_fusiform-rh_insula,0.03225590364927572,0.00924134201726918,-0.004566141707728113,0.010444592830708343,0.012421592159743245,0.02190598545525236
rh_inferiorparietal-rh_inferiortemporal,0.03275022883748786,0.0013811445996261198,-0.004743204979306787,-0.013595389097650547,-0.0030879718499883823,0.02123170031231815
rh_inferiorparietal-rh_isthmuscingulate,-0.010206778400342929,0.024969973160312974,0.0174842524736018,-0.036566580440914924,0.016446169375904447,0.013718414219069667
rh_inferiorparietal-rh_lateraloccipital,0.00638395307387389,0.02310956397117162,0.031320295854067676,0.020303868133047673,-0.013442646232924644,-0.016718500569505
rh_inferiorparietal-rh_lateralorbitofrontal,0.031421036925856155,0.0010753271411258216,-0.008110567181615609,0.007060841693458918,-0.006432387605019272,0.036164634634387925
rh_inferiorparietal-rh_lingual,-0.01090480919836951,0.03819375243239387,0.037945139938891474,0.01710235906025112,-0.004945558770147669,-0.02854115078575538
rh_inferiorparietal-rh_medialorbitofrontal,0.033494388111820525,-0.00043785012432997133,-0.014669854315377892,0.011200824214198124,0.006735547706885556,0.0006487174581927651
rh_inferiorparietal-rh_middletemporal,0.022291281251462642,0.004662341811495302,0.0016835965795878322,-0.03393997541438216,-0.040507562701631736,0.0037497042235765344
rh_inferiorparietal-rh_parahippocampal,0.023993588017435015,-0.0022774430923111063,0.00613135511707075,-0.014805342655794985,-6.92527708203455e-05,-0.019580149308586925
rh_inferiorparietal-rh_paracentral,0.029332548149422894,-0.007269803979499541,0.017860802288697606,-0.024533848757465972,-0.014385873283561761,-0.014586945724906332
rh_inferiorparietal-rh_parsopercularis,0.012921150066465516,0.009988106116119456,-0.010599648563601684,-0.0033681662930945514,-0.02542334361376384,-0.004206759590801898
rh_inferiorparietal-rh_parsorbitalis,0.022617579066463868,0.016390364129420992,-0.04308623335223961,0.04612390927928783,0.023841423623926338,0.020268040864475447
rh_inferiorparietal-rh_parstriangularis,0.019261626274705138,0.005758674336471428,-0.023571954735216158,0.022936413990064942,0.020748572064613356,0.009371749363926775
rh_inferiorparietal-rh_pericalcarine,-0.016724674894160536,0.030114050277685663,0.0432243485039543,0.02587369868228005,-0.005860913715033299,-0.0045192321348439925
rh_inferiorparietal-rh_postcentral,0.01014142306229125,0.020971577390659284,0.003922405658404236,-0.0017707301314585373,-0.013094233509685726,0.0100868550709992
rh_inferiorparietal-rh_posteriorcingulate,0.010499270964216585,0.014321532499762049,0.0032460011047898466,-0.06474132144973573,0.008870993179879386,0.0137484850357689
rh_inferiorparietal-rh_precentral,0.01920137623418401,-0.0004441944069199561,0.005497376175655857,-0.008325682824223036,-0.019243748523246274,-0.02229399329093884
rh_inferiorparietal-rh_precuneus,0.025660136634201004,0.0047473884031308655,0.0010490613674578435,0.0059307461635718225,-8.69927424761399e-05,0.017477838550270786
rh_inferiorparietal-rh_rostralanteriorcingulate,0.0431627625410881,-0.006788593853392352,-0.011915470348268856,0.00825819791991241,0.006821849670578661,-0.03341553701843137
rh_inferiorparietal-rh_rostralmiddlefrontal,0.028443309917504957,-0.0034622498176744235,0.0008366739400620583,0.00034769980473871044,-0.004173088614429624,0.02377601467980883
rh_inferiorparietal-rh_superiorfrontal,0.02919187717250452,-0.0051204117710367805,0.01115484787416016,0.006256593274715127,0.013572362468353001,0.013808063462355713
rh_inferiorparietal-rh_superiorparietal,-0.006486638341577685,0.05279184890712411,-0.03304341071086814,0.02718310890574093,-0.023327870211051444,0.008061292082087099
rh_inferiorparietal-rh_superiortemporal,0.005063163795698728,0.03086848112894171,-0.01906812940364451,-0.003994233368101257,-0.04491241498338577,0.0023359195591814057
rh_inferiorparietal-rh_supramarginal,0.026009388820133778,0.0033667588258916845,-0.007041297598886304,0.0034621157008773726,0.003533759240193129,0.014391548995373373
rh_inferiorparietal-rh_frontalpole,0.03354555606050623,-0.005209997552989781,-0.013214365098926777,0.05442840163673353,0.02798766992705128,0.0011642802209647673
rh_inferiorparietal-rh_temporalpole,0.0020241630263889633,0.032741846182966904,0.006466400262131389,-0.02229507967999613,0.04313462223757791,-0.013941249371024516
rh_inferiorparietal-rh_transversetemporal,0.022509346140827453,-0.002591380770579528,-0.0003344630706872019,0.01189504243477363,0.01558993748085386,-0.027105257746413272
rh_inferiorparietal-rh_insula,0.0157530746708442,0.007437778331027347,0.015897712927733003,-0.021305871207544336,-0.02112053383444278,-0.0025045095559656162
rh_inferiortemporal-rh_isthmuscingulate,-0.012581196294222989,0.03372717616157054,0.006883606323109413,-0.02672875051180653,0.024079903132596017,0.026386551291848956
rh_inferiortemporal-rh_lateraloccipital,0.005617758962496687,0.03642558722136487,-0.007022986844011867,0.024581941971748584,0.0011691037010794036,0.0029253310618840692
rh_inferiortemporal-rh_lateralorbitofrontal,0.02583128292644154,0.0041816064387291095,0.0024000218977582167,-0.004991656446883443,-0.01591113906416267,-0.0031644760903879326
rh_inferiortemporal-rh_lingual,-0.00010092729354914204,0.029172485628780703,0.03275318590554484,0.006224734717351281,-0.005719482541992951,-0.021531673870034247
rh_inferiortemporal-rh_medialorbitofrontal,0.025611007404439574,0.003863394134599605,-0.00018136129014651955,-0.018590494814744167,-0.015153361754717976,0.0012329703985552347
rh_inferiortemporal-rh_middletemporal,0.032521646939292194,-0.0028448624788453983,-0.008487661604461459,0.006517332911128606,0.017224858849983166,0.03599327218903842
rh_inferiortemporal-rh_parahippocampal,0.015646624443844216,-0.0058982267011314995,0.023191290628089552,-0.033853730669735314,-0.0060710868658270314,-0.028451474855390724
rh_inferiortemporal-rh_paracentral,0.0373865896952225,-0.005329397599199627,-0.0007783221938418866,0.00487193210919966,0.008259958686063506,0.01625427999390175
rh_inferiortemporal-rh_parsopercularis,0.02753101401430658,0.012911600233127405,-0.011987738705409385,0.0015397965150230767,-0.003462209684514423,-0.0006868811333570278
rh_inferiortemporal-rh_parsorbitalis,0.007095198166643892,0.03843216809659732,-0.05181274871213081,0.037116693525610055,0.004595783613734244,-0.009041118516033213
rh_inferiortemporal-rh_parstriangularis,0.012288317877773307,0.027818962591144348,-0.03646729202591816,0.019005990286228465,0.011288971015775619,-0.018819775640394387
rh_inferiortemporal-rh_pericalcarine,-0.010401246586118424,0.023269461567570426,0.0385951087364927,0.013676225299642733,-0.01232784962307021,-0.0057019572964736
rh_inferiortemporal-rh_postcentral,0.017519324099017013,0.01611023353477673,-0.0026583156382841374,-0.012463559170291781,-0.010973166706445539,0.021015636768432253
rh_inferiortemporal-rh_posteriorcingulate,0.018967259640582473,0.012882738009684518,0.009641840322428421,-0.059291030650778453,0.016045883732858396,0.023077316705666134
rh_inferiortemporal-rh_precentral,0.036368832885130695,0.001861140196604358,-0.01820287957298229,0.010462161301957082,0.002472183509469928,0.023363049504992697
rh_inferiortemporal-rh_precuneus,0.03219216805923527,0.0005162844862238807,0.008822834534358982,-0.012543319857595964,-0.011889499516874921,0.023403175233793726
rh_inferiortemporal-rh_rostralanteriorcingulate,0.0448293069189935,-0.00983989637430951,0.006872369560396065,-0.010190859151441403,-0.004225800814751975,-0.04413232515472763
rh_inferiortemporal-rh_rostralmiddlefrontal,-3.790115928375785e-05,0.032659036983691415,-0.022297058255252963,-0.006240693376260114,0.0022634834239173853,0.008089715782440936
rh_inferiortemporal-rh_superiorfrontal,0.033910845798162344,0.006299082458749158,0.00302939597735475,0.003236995674530423,-0.005676855927066792,0.02653170630799843
rh_inferiortemporal-rh_superiorparietal,0.001795209379427906,0.04184268381159074,-0.021502009181925956,-0.011034632291592714,-0.04405945505169827,0.0035262303560278903
rh_inferiortemporal-rh_superiortemporal,0.04569880631996853,-0.011289808971654401,0.017221737751059726,-0.010402132650776223,-0.011603918399363219,0.032176283097946734
rh_inferiortemporal-rh_supramarginal,0.03638015475234504,-0.00019383524316373777,-0.009533255451896422,0.005864823781595412,0.022303586899595964,0.03660656454310277
rh_inferiortemporal-rh_frontalpole,0.02423658259252267,0.009027437998928113,-0.0036018293449389784,0.0290426161873288,-0.005048688209035467,-0.012643651803249556
rh_inferiortemporal-rh_temporalpole,0.01450436202534706,0.014757744927458771,0.025566808842798733,-0.03016728159155642,0.027305112058260143,-0.01006781696567718
rh_inferiortemporal-rh_transversetemporal,0.040745544674913356,-0.02109323472689375,0.026550663536003268,-0.015685339825313248,0.0027867979351130613,-0.03684845420564181
rh_inferiortemporal-rh_insula,0.03889460962847356,-0.008494709570542217,0.04140161968949622,-0.028026015371411386,-0.016648679989558896,0.007978401680838063
rh_isthmuscingulate-rh_lateraloccipital,0.00399333190987265,0.016216492098363434,0.0017301997272211786,-0.0002660747078631573,0.03246274489559648,0.015824764200820973
rh_isthmuscingulate-rh_lateralorbitofrontal,0.0005935657255174175,0.018712490962774064,0.014241480779485565,-0.03059648963715702,0.017035033379621783,0.01907201259399133
rh_isthmuscingulate-rh_lingual,0.01316737540693187,0.006071837297611772,0.01876603865028492,0.017676911178455063,0.00824405591650488,-0.015253577019003947
rh_isthmuscingulate-rh_medialorbitofrontal,0.0059597559793284766,0.024211990104093053,0.005377690384202347,-0.007553657737331472,0.03552917148899567,0.03060442844511973
rh_isthmuscingulate-rh_middletemporal,-0.006841938608320876,0.033345831342624616,0.006218750088265412,-0.011430866464689948,0.038628280297178255,0.05025481021508602
rh_isthmuscingulate-rh_parahippocampal,-0.0009397281391929097,0.01195475665113763,0.013099217264787723,-0.025607012660850057,0.02088355020512405,0.013779063860884252
rh_isthmuscingulate-rh_paracentral,0.006862586897721589,0.013234758644691558,0.020621630951873315,-0.03315658035585369,0.01109647239232874,0.029165493028506954
rh_isthmuscingulate-rh_parsopercularis,-0.01408434304858156,0.03554209907312293,0.0035962337202703597,-0.0270278292522817,0.005039010206505285,0.013271480605194777
rh_isthmuscingulate-rh_parsorbitalis,-0.003923204108349658,0.03233921329743371,0.0045451407845466035,-0.012376277183752626,0.01600020907832933,0.01201617474144068
rh_isthmuscingulate-rh_parstriangularis,-0.014969358594654716,0.03493342879814663,0.0022635988605407944,-0.017643549093370486,0.02571548650308405,0.013387303512385335
rh_isthmuscingulate-rh_pericalcarine,0.0018358056350622166,0.008366888345405952,0.011631632087380583,0.047902458912651484,-0.004858595656826014,-0.009777767009729075
rh_isthmuscingulate-rh_postcentral,0.004047222853594759,0.024193103245752717,-0.006444039873445285,0.005785838683887839,0.02751535607723053,0.04736533902325465
rh_isthmuscingulate-rh_posteriorcingulate,0.02665744863176713,-0.008692706131779653,0.01120487134098748,-0.0031508155152371728,0.009578838115419772,0.01611357059491163
rh_isthmuscingulate-rh_precentral,-0.012262242352736137,0.034578711828879206,0.01225448305673354,-0.035293277820371824,0.0015675897886386235,0.0176313786076044
rh_isthmuscingulate-rh_precuneus,-0.00527560037965903,0.021003413117013005,0.013475621345812764,-0.03104477706602606,0.018176495362067932,0.017842072155188314
rh_isthmuscingulate-rh_rostralanteriorcingulate,0.01978774415677477,-0.009177953691466846,0.009109978718216954,-0.005083821427231331,0.006676389681031721,-0.019389199384848815
rh_isthmuscingulate-rh_rostralmiddlefrontal,-0.0165821032381919,0.03054204435193447,0.013396705736854362,-0.02935175254809442,0.01699549503247193,-0.00018585215243777624
rh_isthmuscingulate-rh_superiorfrontal,-0.0120059939033532,0.02883171135130257,0.03356192667939274,-0.03966447841866423,0.010910945992690468,0.014121688736156138
rh_isthmuscingulate-rh_superiorparietal,-0.01589014336284275,0.045427982244124865,-0.01619014917362009,-0.003825026750688726,0.012004674440205634,0.025368062005337054
rh_isthmuscingulate-rh_superiortemporal,-0.005326375193064623,0.03465466544261637,0.014998793919470236,-0.030836404952486393,0.0015528247139719217,0.03381023847991509
rh_isthmuscingulate-rh_supramarginal,-0.012375192407982528,0.031926175489214934,0.012778912335017517,-0.028926339194231397,0.020463791717533767,0.020052367953579186
rh_isthmuscingulate-rh_frontalpole,0.018945726177032725,0.006155275023967954,0.02078837722462954,0.007981969881269852,0.01373078342884149,0.0022394942362453777
rh_isthmuscingulate-rh_temporalpole,0.0015218945201866685,0.03349581168389993,0.025757567921620494,-0.03319829103086494,0.04666333032541441,0.0022357408340718267
rh_isthmuscingulate-rh_transversetemporal,0.020421391886244183,0.0024354826252198235,0.002114793782952383,-0.017736609872142612,0.02344480020412604,0.015433045530129233
rh_isthmuscingulate-rh_insula,0.022266659496756346,0.003211680037326486,0.028509039559554136,-0.03617540174443138,-0.010906384916186722,0.006017838184940841
rh_lateraloccipital-rh_lateralorbitofrontal,0.025879226325444846,0.011907268630119682,0.010963215716945467,0.018417230482388414,0.0011910073078292502,0.03051118840175468
rh_lateraloccipital-rh_lingual,-0.0005022117497405685,0.015696398346434656,0.02573275638224646,-0.002792248548037109,0.006763198779347073,-0.008200555726520795
rh_lateraloccipital-rh_medialorbitofrontal,0.024658313159967936,0.017136430063048637,-0.008611503471557716,0.038707253423245255,0.011317959570358927,-0.003374518603665379
rh_lateraloccipital-rh_middletemporal,0.0013717195402108344,0.03741576254174958,0.006426283007624296,0.012993491699965873,-0.020662813713345822,0.0047424629820240405
rh_lateraloccipital-rh_parahippocampal,0.024023969850939127,-0.0027397526782411675,0.01810577862507535,-0.008719071500070476,0.003010849406525666,0.001725805845219141
rh_lateraloccipital-rh_paracentral,0.018580515794047753,0.0014983577137034612,0.04202805803052236,-0.02659144011340678,-0.027568530126596106,0.023994216834533833
rh_lateraloccipital-rh_parsopercularis,-0.0015792776727610969,0.027902310289802813,0.016440497355365024,0.0071819161426376985,-0.03592447438870069,-0.005435982629297337
rh_lateraloccipital-rh_parsorbitalis,0.008775510484652247,0.02847208635538718,-0.0015169355947144082,0.02991745099789701,-0.013055997689691057,0.00029919936205525106
rh_lateraloccipital-rh_parstriangularis,0.0073771373188895204,0.015065612011618176,0.03299208943625628,0.008469867719633836,-0.021824126867126304,0.006819836994253605
rh_lateraloccipital-rh_pericalcarine,-0.009973785746066093,0.01650763841239426,0.02213812465429962,0.017081899231638508,0.004330692834708054,0.007635912491667833
rh_lateraloccipital-rh_postcentral,0.01996793905545976,0.004006647050621132,0.018404463457179866,-0.02995425436625163,-0.028273794958426374,0.02625842512753131
rh_lateraloccipital-rh_posteriorcingulate,0.02487816757465741,0.009714880915517858,0.006759469279161127,-0.0144583660611342,0.03158049749766084,0.026187261942086898
rh_lateraloccipital-rh_precentral,-0.009212688109296421,0.035359007708801446,0.023804102094682245,-0.0024928155732784657,-0.018468092213633772,0.0039051546080684724
rh_lateraloccipital-rh_precuneus,0.005445000919410722,0.03038139666377159,-0.0005245136991683025,0.02956797742687963,0.006532561744765123,0.01188777259203044
rh_lateraloccipital-rh_rostralanteriorcingulate,0.03916032649250205,-0.0018408604559963613,-0.002529848796524117,0.03203681921387363,0.01282322061522677,-0.028162266273887432
rh_lateraloccipital-rh_rostralmiddlefrontal,0.01635059617080773,0.012395741419856573,0.0340311979014275,0.02830817924393594,-0.004764844591355179,-0.007009502423418875
rh_lateraloccipital-rh_superiorfrontal,0.003579265332570748,0.02741834257163934,0.03234555867006443,0.025754325169712083,-0.0017213766027832228,-0.0035111643975110772
rh_lateraloccipital-rh_superiorparietal,0.011003341788175207,0.020710054675332094,0.020544986116935646,-0.005808865737741166,-0.035148762858458846,0.006529204374026216
rh_lateraloccipital-rh_superiortemporal,-0.009109730142439232,0.05076127264496547,-0.0011763851145921078,0.01634467501834998,-0.0458232924518832,-0.0013628148734010327
rh_lateraloccipital-rh_supramarginal,-0.002520842800138081,0.03806158986674122,0.009870866721913405,0.030785321412549412,-0.0055080689379202975,-0.00032074423351398157
rh_lateraloccipital-rh_frontalpole,0.033675732238617966,-0.00825840827149327,0.020749421754887597,0.028224376031636623,-0.023229832307904312,-0.028789702620919143
rh_lateraloccipital-rh_temporalpole,0.0003263750973089836,0.034434249972261785,0.018534620586388238,-0.02616686239514548,0.022359284111697818,-0.029157779789020562
rh_lateraloccipital-rh_transversetemporal,0.030909047814114812,-0.007669878126017028,0.02372246203997169,-0.010979407466728812,-0.00901911661718982,0.010731034507230095
rh_lateraloccipital-rh_insula,0.013242743750585869,0.01752859615189408,0.01426606828246758,0.010864795108608863,0.005941200767463559,0.012231264939975062
rh_lateralorbitofrontal-rh_lingual,0.010171376814833748,0.016062107534049755,0.04063656294937013,0.002164000254044344,-0.0010110515266342024,-0.004799619780977616
rh_lateralorbitofrontal-rh_medialorbitofrontal,0.03202087543300064,-0.0035897236466240555,0.01363980559521558,-0.013415104426928722,-0.013815298006306783,0.01864325332909476
rh_lateralorbitofrontal-rh_middletemporal,0.02656279020693417,0.0075726866353945325,-0.009323833103221905,0.01168141171375313,0.006330347821585708,0.03292213592895902
rh_lateralorbitofrontal-rh_parahippocampal,0.018867103392320166,-0.008766901375120512,0.0185811157841985,-0.021666912210998947,0.006944566165165573,-0.010956230530580204
rh_lateralorbitofrontal-rh_paracentral,0.034189373483113975,0.0016778386840576268,-0.0042613058336150944,0.007150999181482671,-0.0003876511976118889,0.03118798314753033
rh_lateralorbitofrontal-rh_parsopercularis,0.01883065339601017,0.01717819958914255,-0.01901566791589018,0.014265502380761458,-0.016581126255960144,0.007802206825394402
rh_lateralorbitofrontal-rh_parsorbitalis,0.019431046851377278,0.018173391465130775,-0.014496566807266803,0.016520506894947627,-0.01023002913432106,0.004458898851277814
rh_lateralorbitofrontal-rh_parstriangularis,0.023713048274347514,0.010611799647014765,-0.010272927461079256,0.008638881404399345,-0.009572949969244671,-0.00294897463652969
rh_lateralorbitofrontal-rh_pericalcarine,0.0004146658456219069,0.012644585674483354,0.05110265232051138,0.004028585819057926,-0.01685432243903358,-0.0015092622176783098
rh_lateralorbitofrontal-rh_postcentral,0.03076939786665378,0.0030846953525061425,0.011886904269900004,-0.021931521045170026,-0.021814129848764602,0.03647938650595777
rh_lateralorbitofrontal-rh_posteriorcingulate,0.014343301046741582,0.01869054108707756,-0.011895645411509283,-0.03412880384467357,0.021835055819603457,0.0163592899383031
rh_lateralorbitofrontal-rh_precentral,0.03154844816094355,0.002135050111753047,-0.006197869634865507,-0.00017222102485338103,-0.030062455226769518,0.010056495594179028
rh_lateralorbitofrontal-rh_precuneus,0.03504087948147298,0.00040576289973785767,-0.0007161326071594661,0.004076053767105091,-0.015067202189155336,0.03833567624619707
rh_lateralorbitofrontal-rh_rostralanteriorcingulate,0.0363388327120842,-0.0029256338426402076,-0.012184128037032853,0.010915680307929278,0.006328066132986098,-0.047101055491120314
rh_lateralorbitofrontal-rh_rostralmiddlefrontal,0.01828539624665688,0.018611783878039773,-0.005627615497219391,0.003572371403618545,-0.005650352122429951,0.02724614670013954
rh_lateralorbitofrontal-rh_superiorfrontal,0.02309647074901873,0.011303922351777547,0.0004958553148229697,0.017143483415497752,-0.0057616185217620785,0.02031397762914681
rh_lateralorbitofrontal-rh_superiorparietal,0.014830792935359825,0.026512076212392148,-0.00760643365591836,-0.010799408191008561,-0.05001154300865487,0.018458518391356843
rh_lateralorbitofrontal-rh_superiortemporal,0.031101109821068777,0.008452633787200813,-0.0005822581250161437,-0.0013068083679763256,-0.02643934653138514,0.025149704592625624
rh_lateralorbitofrontal-rh_supramarginal,0.0343899277355446,-0.004225025899164729,0.0013971448152289706,-7.581232259429516e-05,-0.015116668890311937,0.017981367317857617
rh_lateralorbitofrontal-rh_frontalpole,0.033614525201629074,-0.004098999564605555,0.011490066136892322,0.021265616141529112,-0.01168951969119998,-0.001986247458288189
rh_lateralorbitofrontal-rh_temporalpole,0.00021164067148914003,0.03373735016783262,0.013596243402775552,-0.023706582986436655,0.04014782121434731,-0.007893839342476845
rh_lateralorbitofrontal-rh_transversetemporal,0.034462750543827046,-0.007151453699477409,0.004275756839681209,0.013413975971318659,0.020261284269868944,-0.02358247647784553
rh_lateralorbitofrontal-rh_insula,0.020899795497863857,0.006904970441185307,0.01927782999237171,-0.01679075070350376,-0.01510994175095417,-0.011299864422246756
rh_lingual-rh_medialorbitofrontal,0.009246968849602237,0.026668591416653408,0.02274344469157941,0.028624308820305422,0.011326271814337985,-0.01579106579062443
